Referencia;Descripción;Entradas;Salidas;Precio;Importe;Precio medio;Escalón de precio;Codigo Factura;Codigo Pedido;Fecha Pedido;Hora Pedido;Fecha Factura;Serie Factura;Codigo Presupuesto;Empresa Emisora;Pedido Web;Referencia Proveedor;Referencia Fabricante;Codigo Tarifa;Nombre Tarifa;Su Num Pedido
PH 9415;S.A.I. PHASAK 1500 VA LCD  USB+RJ;0;4;90,27;361,08;64,80;1;04-M/14-00305;01/04-M/14-00415;5-12-2014;17:07:55;19-12-2014;18;;4;No;P5B;VESTA 1500 LCD;8;NPVM;
PH 9415;S.A.I. PHASAK 1500 VA LCD  USB+RJ;0;4;106,22;424,88;75,53;1;04-M/15-00094;01/04-M/15-00093;23-03-2015;10:06:10;17-04-2015;18;;4;No;P5B;VESTA 1500 LCD;8;NPVM;2123
PH 9415;S.A.I. PHASAK 1500 VA LCD  USB+RJ;0;2;106,22;212,44;72,43;1;04-M/15-00174;01/04-M/15-00232;4-08-2015;11:39:12;4-08-2015;18;;4;No;P5B;VESTA 1500 LCD;8;NPVM;
PH 9415;S.A.I. PHASAK 1500 VA LCD  USB+RJ;0;2;106,22;212,44;74,02;1;04-M/15-00197;01/04-M/15-00268;23-09-2015;10:49:58;23-09-2015;18;;4;No;P5B;VESTA 1500 LCD;8;NPVM;
PH 9415;S.A.I. PHASAK 1500 VA LCD  USB+RJ;0;4;106,22;424,88;73,32;1;04-M/15-00218;01/04-M/15-00285;6-10-2015;17:15:27;6-10-2015;18;04-M/15-00103;4;No;P5B;VESTA 1500 LCD;8;NPVM;
PH 9415;S.A.I. PHASAK 1500 VA LCD  USB+RJ;0;6;106,22;637,32;73,32;1;04-M/15-00235;01/04-M/15-00314;30-10-2015;11:58:46;30-10-2015;18;;4;No;P5B;VESTA 1500 LCD;8;NPVM;
PH 9415;S.A.I. PHASAK 1500 VA LCD  USB+RJ;0;4;93,08;372,32;74,27;1;04-M/16-00044;01/04-M/16-00005;7-01-2016;13:22:36;4-03-2016;18;;4;No;P5B;VESTA 1500 LCD;8;NPVM;3459
PH 9415;S.A.I. PHASAK 1500 VA LCD  USB+RJ;0;4;91,78;367,12;73,58;1;04-M/16-00097;01/04-M/16-00114;23-05-2016;9:48:12;23-05-2016;18;;4;No;P5B;VESTA 1500 LCD;8;NPVM;4043
PH 9415;S.A.I. PHASAK 1500 VA LCD  USB+RJ;0;2;91,78;183,56;73,91;1;04-M/16-00193;01/04-M/16-00209;9-09-2016;17:06:15;2-11-2016;18;;4;No;P5B;VESTA 1500 LCD;8;NPVM;
PH 9415;S.A.I. PHASAK 1500 VA LCD  USB+RJ;0;4;91,78;367,12;74,38;1;04-M/17-00004;01/04-M/17-00006;10-01-2017;11:24:54;10-01-2017;18;;4;No;P5B;VESTA 1500 LCD;8;NPVM;4869
PH 9415;S.A.I. PHASAK 1500 VA LCD  USB+RJ;0;2;97,34;194,68;79,61;1;04-M/17-00121;01/04-M/17-00147;3-04-2017;12:54:49;7-04-2017;18;;4;No;P5B;VESTA 1500 LCD;8;NPVM;5349
PH 9415;S.A.I. PHASAK 1500 VA LCD  USB+RJ;0;2;97,34;194,68;79,61;1;04-M/17-00125;01/04-M/17-00157;17-04-2017;10:52:02;17-04-2017;18;;4;No;P5B;VESTA 1500 LCD;8;NPVM;5419
PH 9415;S.A.I. PHASAK 1500 VA LCD  USB+RJ;0;4;97,34;389,36;79,48;1;04-M/17-00222;01/04-M/17-00267;29-06-2017;10:54:13;29-06-2017;18;;4;No;P5B;VESTA 1500 LCD;8;NPVM;5737
PH 9415;S.A.I. PHASAK 1500 VA LCD  USB+RJ;0;1;96,10;96,10;71,50;1;04-M/17-00448;01/04-M/17-00536;16-11-2017;10:48:27;16-11-2017;18;;4;No;P5B;VESTA 1500 LCD;8;NPVM;6245
PH 9415;S.A.I. PHASAK 1500 VA LCD  USB+RJ;0;4;95,08;380,32;71,86;1;04-M/18-00074;01/04-M/18-00085;5-02-2018;17:12:31;5-02-2018;18;;4;No;P5B;VESTA 1500 LCD;8;NPVM;PED2018A77C
PH 9415;S.A.I. PHASAK 1500 VA LCD  USB+RJ;0;2;95,08;190,16;71,26;1;04-M/18-00242;01/04-M/18-00284;18-04-2018;13:24:32;18-04-2018;18;;4;No;P5B;VESTA 1500 LCD;8;NPVM;
PH 9415;S.A.I. PHASAK 1500 VA LCD  USB+RJ;0;2;95,08;190,16;71,26;1;04-M/18-00353;01/04-M/18-00403;31-05-2018;9:29:18;4-06-2018;18;;4;No;P5B;VESTA 1500 LCD;8;NPVM;PED2018A823C
PH 9415;S.A.I. PHASAK 1500 VA LCD  USB+RJ;0;2;95,02;190,04;71,87;1;04-M/18-00474;01/04-M/18-00544;12-07-2018;16:42:16;12-07-2018;18;;4;No;P5B;VESTA 1500 LCD;8;NPVM;PED2018A1086C
PH 9415;S.A.I. PHASAK 1500 VA LCD  USB+RJ;0;4;95,02;380,08;71,87;1;04-M/18-00541;01/04-M/18-00614;20-08-2018;10:30:42;20-08-2018;18;;4;No;P5B;VESTA 1500 LCD;8;NPVM;PED2018A1250C
PH 9415;S.A.I. PHASAK 1500 VA LCD  USB+RJ;0;2;95,84;191,68;73,14;1;04-M/18-00699;01/04-M/18-00761;4-10-2018;17:39:36;16-10-2018;18;;4;No;P5B;VESTA 1500 LCD;8;NPVM;PED2018A1455C
PH 9415;S.A.I. PHASAK 1500 VA LCD  USB+RJ;0;2;95,84;191,68;73,14;1;04-M/18-00746;01/04-M/18-00845;26-10-2018;10:29:20;29-10-2018;18;;4;No;P5B;VESTA 1500 LCD;8;NPVM;PED2018A1638C
PH 9415;S.A.I. PHASAK 1500 VA LCD  USB+RJ;0;2;97,53;195,06;73,23;1;04-M/18-00948;01/04-M/18-01063;18-12-2018;10:49:50;19-12-2018;18;;4;No;P5B;VESTA 1500 LCD;8;NPVM;PED2018A1749C
PH 9415;S.A.I. PHASAK 1500 VA LCD  USB+RJ;0;2;92,71;185,42;74,33;3;04-M/19-00446;01/04-M/19-00487;29-04-2019;13:19:21;30-04-2019;18;;4;No;P5B;VESTA 1500 LCD;8;NPVM;PED2019A617C
PH 9415;S.A.I. PHASAK 1500 VA LCD  USB+RJ;0;2;92,71;185,42;74,33;3;04-M/19-00546;01/04-M/19-00617;30-05-2019;13:55:07;30-05-2019;18;;4;No;P5B;VESTA 1500 LCD;8;NPVM;PED2019A727C
PH 9415;S.A.I. PHASAK 1500 VA LCD  USB+RJ;0;2;87,45;174,90;74,33;3;04-M/19-00857;01/04-M/19-00947;28-08-2019;20:18:31;30-08-2019;18;;4;No;P5B;VESTA 1500 LCD;8;NPVM;
PH 9415;S.A.I. PHASAK 1500 VA LCD  USB+RJ;0;2;51,20;102,40;74,33;3;04-M/19-00935;01/04-M/19-01042;20-09-2019;11:17:07;20-09-2019;18;;4;No;P5B;VESTA 1500 LCD;8;NPVM;
PH 9415;S.A.I. PHASAK 1500 VA LCD  USB+RJ;0;1;87,45;87,45;74,33;3;04-M/19-01076;01/04-M/19-01215;22-10-2019;9:50:09;22-10-2019;18;;4;No;P5B;VESTA 1500 LCD;8;NPVM;PED2019A1544C
PH 9415;S.A.I. PHASAK 1500 VA LCD  USB+RJ;0;4;87,45;349,80;74,33;3;04-M/19-01207;01/04-M/19-01360;25-11-2019;9:24:13;25-11-2019;18;;4;No;P5B;VESTA 1500 LCD;8;NPVM;PED2019A1715C
PH 9415;S.A.I. PHASAK 1500 VA LCD  USB+RJ;0;1;87,45;87,45;74,33;3;04-M/20-00075;01/04-M/20-00063;20-01-2020;17:05:39;21-01-2020;18;;4;No;P5B;VESTA 1500 LCD;8;NPVM;PED2020A9C
PH 9420;S.A.I. PHASAK 2000 VA LCD  USB+RJ;0;4;118,00;472,00;81,04;1;02-N/12-12009;01/02-N/12-16289;1-08-2012;12:45:24;1-08-2012;1;;2;No;P2B-APEX;VESTA 2000 LCD;8;NPVM;
PH 9420;S.A.I. PHASAK 2000 VA LCD  USB+RJ;0;4;118,00;472,00;82,96;1;02-N/12-13744;01/02-N/12-18740;19-09-2012;16:37:20;19-09-2012;1;;2;No;P2B-APEX;VESTA 2000 LCD;8;NPVM;
PH 9420;S.A.I. PHASAK 2000 VA LCD  USB+RJ;0;4;102,47;409,88;79,40;1;02-M/13-00021;01/02-N/13-01458;22-01-2013;13:32:03;22-01-2013;18;02-N/13-00178;2;No;P2B-APEX;VESTA 2000 LCD;8;NPVM;
PH 9420;S.A.I. PHASAK 2000 VA LCD  USB+RJ;0;4;103,23;412,92;77,68;1;02-M/13-00250;01/02-M/13-00324;11-06-2013;11:48:38;20-06-2013;18;;2;No;P2B-APEX;VESTA 2000 LCD;8;NPVM;
PH 9420;S.A.I. PHASAK 2000 VA LCD  USB+RJ;0;2;103,23;206,46;76,84;1;02-M/13-00358;01/02-M/13-00460;5-09-2013;16:30:57;20-09-2013;18;;2;No;P2B-APEX;VESTA 2000 LCD;8;NPVM;
PH 9420;S.A.I. PHASAK 2000 VA LCD  USB+RJ;0;4;103,23;412,92;72,10;1;02-M/13-00419;01/02-M/13-00552;18-10-2013;16:46:59;30-10-2013;18;;2;No;P2B-APEX;VESTA 2000 LCD;8;NPVM;
PH 9420;S.A.I. PHASAK 2000 VA LCD  USB+RJ;0;2;103,23;206,46;72,78;1;02-M/13-00489;01/02-M/13-00643;5-12-2013;18:13:11;17-12-2013;18;;2;No;P2B-APEX;VESTA 2000 LCD;8;NPVM;
PH 9420;S.A.I. PHASAK 2000 VA LCD  USB+RJ;0;2;106,33;212,66;73,83;1;04-M/14-00077;01/04-M/14-00086;14-04-2014;10:36:54;28-04-2014;18;;4;No;P2B-APEX;VESTA 2000 LCD;8;NPVM;
PH 9420;S.A.I. PHASAK 2000 VA LCD  USB+RJ;0;4;106,33;425,32;75,94;1;04-M/14-00101;01/04-M/14-00117;13-05-2014;13:50:05;27-05-2014;18;;4;No;P2B-APEX;VESTA 2000 LCD;8;NPVM;
PH 9420;S.A.I. PHASAK 2000 VA LCD  USB+RJ;0;2;106,33;212,66;75,30;1;04-M/14-00129;01/04-M/14-00162;27-06-2014;10:18:23;14-07-2014;18;;4;No;P2B-APEX;VESTA 2000 LCD;8;NPVM;742
PH 9420;S.A.I. PHASAK 2000 VA LCD  USB+RJ;0;4;128,63;514,52;85,32;1;04-M/15-00033;01/04-M/14-00426;19-12-2014;18:12:59;18-02-2015;18;;4;No;P2B-APEX;VESTA 2000 LCD;8;NPVM;
PH 9420;S.A.I. PHASAK 2000 VA LCD  USB+RJ;0;2;132,65;265,30;87,43;1;04-M/15-00167;01/04-M/15-00220;16-07-2015;12:00:00;16-07-2015;18;;4;No;P2B-APEX;VESTA 2000 LCD;8;NPVM;2537
PH 9420;S.A.I. PHASAK 2000 VA LCD  USB+RJ;0;2;132,65;265,30;87,43;1;04-M/15-00174;01/04-M/15-00232;4-08-2015;11:39:12;4-08-2015;18;;4;No;P2B-APEX;VESTA 2000 LCD;8;NPVM;
PH 9420;S.A.I. PHASAK 2000 VA LCD  USB+RJ;0;2;132,65;265,30;85,82;1;04-M/15-00217;01/04-M/15-00238;20-08-2015;15:52:56;6-10-2015;18;;4;No;P2B-APEX;VESTA 2000 LCD;8;NPVM;2778
PH 9420;S.A.I. PHASAK 2000 VA LCD  USB+RJ;0;2;132,65;265,30;85,82;1;04-M/15-00218;01/04-M/15-00285;6-10-2015;17:15:27;6-10-2015;18;04-M/15-00103;4;No;P2B-APEX;VESTA 2000 LCD;8;NPVM;
PH 9420;S.A.I. PHASAK 2000 VA LCD  USB+RJ;0;6;132,65;795,90;90,91;1;04-M/15-00255;01/04-M/15-00286;6-10-2015;17:19:16;9-12-2015;18;;4;No;P2B-APEX;VESTA 2000 LCD;8;NPVM;
PH 9420;S.A.I. PHASAK 2000 VA LCD  USB+RJ;6;0;132,65;-772,02;90,15;1;04-M/16-00005;01/04-M/16-00004;7-01-2016;13:10:05;8-01-2016;18;;4;No;P2B-APEX;VESTA 2000 LCD;8;NPVM;
PH 9420;S.A.I. PHASAK 2000 VA LCD  USB+RJ;0;6;108,24;649,44;90,15;1;04-M/16-00005;01/04-M/16-00004;7-01-2016;13:10:05;8-01-2016;18;;4;No;P2B-APEX;VESTA 2000 LCD;8;NPVM;
PH 9420;S.A.I. PHASAK 2000 VA LCD  USB+RJ;0;4;107,04;428,16;88,02;1;04-M/16-00159;01/04-M/16-00196;5-09-2016;10:01:57;9-09-2016;18;;4;No;P2B-APEX;VESTA 2000 LCD;8;NPVM;
PH 9420;S.A.I. PHASAK 2000 VA LCD  USB+RJ;0;4;107,04;428,16;88,77;1;04-M/17-00004;01/04-M/17-00006;10-01-2017;11:24:54;10-01-2017;18;;4;No;P2B-APEX;VESTA 2000 LCD;8;NPVM;4869
PH 9420;S.A.I. PHASAK 2000 VA LCD  USB+RJ;0;4;114,91;459,64;93,98;1;04-M/17-00121;01/04-M/17-00147;3-04-2017;12:54:49;7-04-2017;18;;4;No;P2B-APEX;VESTA 2000 LCD;8;NPVM;5349
PH 9420;S.A.I. PHASAK 2000 VA LCD  USB+RJ;0;2;114,91;229,82;93,98;1;04-M/17-00125;01/04-M/17-00157;17-04-2017;10:52:02;17-04-2017;18;;4;No;P2B-APEX;VESTA 2000 LCD;8;NPVM;5419
PH 9420;S.A.I. PHASAK 2000 VA LCD  USB+RJ;0;4;114,91;459,64;89,22;1;04-M/17-00265;01/04-M/17-00317;31-07-2017;16:49:27;1-08-2017;18;;4;No;P2B-APEX;VESTA 2000 LCD;8;NPVM;
PH 9420;S.A.I. PHASAK 2000 VA LCD  USB+RJ;0;4;114,91;459,64;84,62;1;04-M/17-00344;01/04-M/17-00407;22-09-2017;10:19:56;26-09-2017;18;;4;No;P2B-APEX;VESTA 2000 LCD;8;NPVM;
PH 9420;S.A.I. PHASAK 2000 VA LCD  USB+RJ;0;4;113,92;455,68;85,43;1;04-M/18-00160;01/04-M/18-00183;13-03-2018;11:34:00;13-03-2018;18;;4;No;P2B-APEX;VESTA 2000 LCD;8;NPVM;PED2018A407C
PH 9420;S.A.I. PHASAK 2000 VA LCD  USB+RJ;0;4;113,92;455,68;84,42;1;04-M/18-00242;01/04-M/18-00284;18-04-2018;13:24:32;18-04-2018;18;;4;No;P2B-APEX;VESTA 2000 LCD;8;NPVM;
PH 9420;S.A.I. PHASAK 2000 VA LCD  USB+RJ;0;4;112,57;450,28;84,42;1;04-M/18-00440;01/04-M/18-00508;3-07-2018;17:00:36;3-07-2018;18;;4;No;P2B-APEX;VESTA 2000 LCD;8;NPVM;PED2018A1037C
PH 9420;S.A.I. PHASAK 2000 VA LCD  USB+RJ;0;4;112,57;450,28;84,91;1;04-M/18-00565;01/04-M/18-00644;3-09-2018;16:14:08;3-09-2018;18;;4;No;P2B-APEX;VESTA 2000 LCD;8;NPVM;PED2018A1321C
PH 9420;S.A.I. PHASAK 2000 VA LCD  USB+RJ;0;2;115,42;230,84;86,56;1;04-M/18-00948;01/04-M/18-01063;18-12-2018;10:49:50;19-12-2018;18;;4;No;P2B-APEX;VESTA 2000 LCD;8;NPVM;PED2018A1749C
PH 9420;S.A.I. PHASAK 2000 VA LCD  USB+RJ;0;2;115,42;230,84;86,56;3;04-M/19-00113;01/04-M/19-00120;30-01-2019;11:05:06;30-01-2019;18;;4;No;P2B-APEX;VESTA 2000 LCD;8;NPVM;PED2019A138C
PH 9420;S.A.I. PHASAK 2000 VA LCD  USB+RJ;0;2;121,92;243,84;87,79;3;04-M/19-00224;01/04-M/19-00246;21-02-2019;13:40:48;21-02-2019;18;;4;No;P2B-APEX;VESTA 2000 LCD;8;NPVM;
PH 9420;S.A.I. PHASAK 2000 VA LCD  USB+RJ;0;2;103,30;206,60;87,79;3;04-M/19-00857;01/04-M/19-00947;28-08-2019;20:18:31;30-08-2019;18;;4;No;P2B-APEX;VESTA 2000 LCD;8;NPVM;
PH 9420;S.A.I. PHASAK 2000 VA LCD  USB+RJ;0;2;98,80;197,60;70,73;3;04-M/19-00989;01/04-M/19-01110;30-09-2019;10:14:21;30-09-2019;18;;4;No;P2B-APEX;VESTA 2000 LCD;8;NPVM;PED2019A902C
PH 9420;S.A.I. PHASAK 2000 VA LCD  USB+RJ;0;2;98,80;197,60;70,73;3;04-M/19-01076;01/04-M/19-01215;22-10-2019;9:50:09;22-10-2019;18;;4;No;P2B-APEX;VESTA 2000 LCD;8;NPVM;PED2019A1544C
PH 9420;S.A.I. PHASAK 2000 VA LCD  USB+RJ;0;5;91,90;459,50;70,73;3;04-M/19-01295;01/04-M/19-01472;17-12-2019;9:20:38;17-12-2019;18;;4;No;P2B-APEX;VESTA 2000 LCD;8;NPVM;PED2019A1700C
PH 9420;S.A.I. PHASAK 2000 VA LCD táctil USB+RJ45;0;5;91,90;459,50;70,73;3;04-M/20-00103;01/04-M/20-00099;24-01-2020;9:26:40;27-01-2020;18;;4;No;P2B-APEX;VESTA 2000 LCD;8;NPVM;PED2020A94C
PH 9420;S.A.I. PHASAK 2000 VA LCD táctil USB+RJ45;0;4;91,90;367,60;66,55;3;04-M/20-00328;01/04-M/20-00326;12-03-2020;9:58:55;12-03-2020;18;;4;No;P2B-APEX;VESTA 2000 LCD;8;NPVM;PED2020A404C
PH 9420;S.A.I. PHASAK 2000 VA LCD táctil USB+RJ45;0;2;91,90;183,80;66,55;3;04-M/20-00402;01/04-M/20-00414;21-04-2020;9:06:50;21-04-2020;18;;4;No;P2B-APEX;VESTA 2000 LCD;8;NPVM;PED2020A505C
PH 9420;S.A.I. PHASAK 2000 VA LCD táctil USB+RJ45;0;2;91,90;183,80;66,55;3;04-M/20-00495;01/04-M/20-00518;2-06-2020;8:40:49;2-06-2020;18;;4;No;P2B-APEX;VESTA 2000 LCD;8;NPVM;PED2020A721C
PH 9420;S.A.I. PHASAK 2000 VA LCD táctil USB+RJ45;0;3;91,90;275,70;62,20;3;04-M/20-00819;01/04-M/20-00881;16-09-2020;10:54:39;16-09-2020;18;;4;No;P2B-APEX;VESTA 2000 LCD;8;NPVM;PED2020A1352C
PH 9420;S.A.I. PHASAK 2000 VA LCD táctil USB+RJ45;0;2;91,90;183,80;55,07;3;04-M/20-00940;01/04-M/20-01026;20-10-2020;13:02:03;20-10-2020;18;;4;No;P2B-APEX;VESTA 2000 LCD;8;NPVM;PED2020A1489C
PH 9420;S.A.I. PHASAK 2000 VA LCD táctil USB+RJ45;1;0;91,90;-87,31;55,07;3;04-M/20-01082;01/04-M/20-01196;24-11-2020;16:44:18;24-11-2020;18;;4;No;P2B-APEX;VESTA 2000 LCD;8;NPVM;
PH 9420;S.A.I. PHASAK 2000 VA LCD táctil USB+RJ45;0;2;102,93;205,86;55,97;3;04-M/21-00250;01/04-M/21-00277;1-03-2021;17:16:16;1-03-2021;18;;4;No;P2B-APEX;VESTA 2000 LCD;8;NPVM;PED2021A345C
PH 9420;S.A.I. PHASAK 2000 VA LCD táctil USB+RJ45;0;1;102,93;102,93;57,35;3;04-M/21-00369;01/04-M/21-00411;5-04-2021;12:04:42;5-04-2021;18;;4;No;P2B-APEX;VESTA 2000 LCD;8;NPVM;PED2021A510C
PH 9420;S.A.I. PHASAK 2000 VA LCD táctil USB+RJ45;0;4;102,93;411,72;57,35;3;04-M/21-00577;01/04-M/21-00645;9-06-2021;9:39:29;9-06-2021;18;;4;No;P2B-APEX;VESTA 2000 LCD;8;NPVM;PED2021A664C
PH 9420;S.A.I. PHASAK 2000 VA LCD táctil USB+RJ45;0;2;83,18;166,36;60,59;3;04-M/21-00766;01/04-M/21-00851;23-09-2021;9:51:28;23-09-2021;18;;4;No;P2B-APEX;VESTA 2000 LCD;8;NPVM;PED2021A1293C
PH 9420;S.A.I. PHASAK 2000 VA LCD táctil USB+RJ45;0;2;87,57;175,14;60,59;3;04-M/21-00917;01/04-M/21-01027;30-11-2021;9:17:32;30-11-2021;18;;4;No;P2B-APEX;VESTA 2000 LCD;8;NPVM;PED2021A1495C
PH 9420;S.A.I. PHASAK 2000 VA LCD táctil USB+RJ45;0;4;87,57;350,28;60,59;3;04-M/21-00966;01/04-M/21-01074;15-12-2021;9:31:08;17-12-2021;18;;4;No;P2B-APEX;VESTA 2000 LCD;8;NPVM;PED2021A1653C
PH 9420;S.A.I. PHASAK 2000 VA LCD táctil USB+RJ45;0;2;88,33;176,66;68,82;3;04-M/22-00185;01/04-M/22-00085;8-02-2022;13:52:33;29-03-2022;18;;4;No;P2B-APEX;VESTA 2000 LCD;8;NPVM;PED2022A69C
PH 9420;S.A.I. PHASAK 2000 VA LCD táctil USB+RJ45;0;2;93,56;187,12;68,82;3;04-M/22-00239;01/04-M/22-00275;18-04-2022;9:22:39;18-04-2022;18;;4;No;P2B-APEX;VESTA 2000 LCD;8;NPVM;PED2022A498C
PH 9420;S.A.I. PHASAK 2000 VA LCD táctil USB+RJ45;0;1;99,88;99,88;73,48;3;04-M/22-00491;01/04-M/22-00546;13-07-2022;10:35:52;18-07-2022;18;;4;No;P2B-APEX;VESTA 2000 LCD;8;NPVM;
PH 9420;S.A.I. PHASAK 2000 VA LCD táctil USB+RJ45;0;2;99,88;199,76;73,48;3;04-M/22-00580;01/04-M/22-00651;22-08-2022;16:11:08;23-08-2022;18;;4;No;P2B-APEX;VESTA 2000 LCD;8;NPVM;PED2022A1165C
PH 9420;S.A.I. PHASAK 2000 VA LCD táctil USB+RJ45;0;2;99,88;199,76;74,41;3;04-M/22-00784;01/04-M/22-00881;11-11-2022;11:33:14;14-11-2022;18;;4;No;P2B-APEX;VESTA 2000 LCD;8;NPVM;PED2022A1589C
PH 9460;S.A.I. PHASAK  650 VA Led;0;8;33,64;269,12;24,72;1;04-M/15-00185;01/04-M/15-00233;4-08-2015;11:45:12;21-09-2015;18;;4;No;P6V;VESTA 650 LED;8;NPVM;
PH 9460;S.A.I. PHASAK  650 VA Led;0;40;31,24;1249,60;24,81;1;04-M/16-00044;01/04-M/16-00005;7-01-2016;13:22:36;4-03-2016;18;;4;No;P6V;VESTA 650 LED;8;NPVM;3459
PH 9460;S.A.I. PHASAK  650 VA Led;0;20;30,98;619,60;25,24;1;04-M/17-00085;01/04-M/17-00111;21-03-2017;11:38:45;21-03-2017;18;;4;No;P6V;VESTA 650 LED;8;NPVM;5292
PH 9460;S.A.I. PHASAK  650 VA Led;0;20;31,55;631,00;25,24;1;04-M/17-00335;01/04-M/17-00406;22-09-2017;10:11:31;22-09-2017;18;;4;No;P6V;VESTA 650 LED;8;NPVM;
PH 9460;S.A.I. PHASAK  650 VA Led;0;10;33,66;336,60;23,43;1;04-M/18-00189;01/04-M/18-00224;26-03-2018;9:44:42;26-03-2018;18;;4;No;P6V;VESTA 650 LED;8;NPVM;PED2018A492C
PH 9460;S.A.I. PHASAK  650 VA Led;0;10;33,40;334,00;23,36;1;04-M/18-00592;01/04-M/18-00675;12-09-2018;12:34:30;12-09-2018;18;;4;No;P6V;VESTA 650 LED;8;NPVM;PED2018A1391C
PH 9465;S.A.I. PHASAK  650 VA LCD  USB+RJ;0;4;31,06;124,24;26,28;1;02-M/13-00021;01/02-N/13-01458;22-01-2013;13:32:03;22-01-2013;18;02-N/13-00178;2;No;P6N;VESTA 650 LCD;8;NPVM;
PH 9465;S.A.I. PHASAK  650 VA LCD  USB+RJ;0;20;31,06;621,20;25,76;1;02-M/13-00074;01/02-M/13-00106;26-02-2013;19:42:14;27-02-2013;18;;2;No;P6N;VESTA 650 LCD;8;NPVM;
PH 9465;S.A.I. PHASAK  650 VA LCD  USB+RJ;0;32;31,06;993,92;24,82;1;02-M/13-00186;01/02-M/13-00171;3-04-2013;14:00:40;7-05-2013;18;;2;No;P6N;VESTA 650 LCD;8;NPVM;2369
PH 9465;S.A.I. PHASAK  650 VA LCD  USB+RJ;0;20;31,99;639,80;24,28;1;04-M/14-00040;01/04-M/14-00043;18-02-2014;18:03:39;19-02-2014;18;;4;No;P6N;VESTA 650 LCD;8;NPVM;
PH 9465;S.A.I. PHASAK  650 VA LCD  USB+RJ;0;20;31,99;639,80;25,13;1;04-M/14-00115;01/04-M/14-00145;16-06-2014;19:57:46;17-06-2014;18;;4;No;P6N;VESTA 650 LCD;8;NPVM;118
PH 9465;S.A.I. PHASAK  650 VA LCD  USB+RJ;0;20;27,80;556,00;25,01;1;04-M/14-00171;01/04-M/14-00238;2-09-2014;16:40:28;2-09-2014;18;;4;No;P6N;VESTA 650 LCD;8;NPVM;
PH 9465;S.A.I. PHASAK  650 VA LCD  USB+RJ;0;20;38,52;770,40;28,98;1;04-M/15-00032;01/04-M/15-00036;11-02-2015;18:46:07;18-02-2015;18;;4;No;P6N;VESTA 650 LCD;8;NPVM;1881
PH 9465;S.A.I. PHASAK  650 VA LCD  USB+RJ;0;30;35,00;1050,00;29,81;1;04-M/15-00186;01/04-M/15-00245;1-09-2015;12:20:44;21-09-2015;18;;4;No;P6N;VESTA 650 LCD;8;NPVM;
PH 9465;S.A.I. PHASAK  650 VA LCD  USB+RJ;0;20;36,73;734,60;29,75;1;04-M/16-00044;01/04-M/16-00005;7-01-2016;13:22:36;4-03-2016;18;;4;No;P6N;VESTA 650 LCD;8;NPVM;3459
PH 9465;S.A.I. PHASAK  650 VA LCD  USB+RJ;0;10;36,68;366,80;30,21;1;04-M/17-00004;01/04-M/17-00006;10-01-2017;11:24:54;10-01-2017;18;;4;No;P6N;VESTA 650 LCD;8;NPVM;4869
PH 9465;S.A.I. PHASAK  650 VA LCD  USB+RJ;0;20;36,68;733,60;30,71;1;04-M/17-00085;01/04-M/17-00111;21-03-2017;11:38:45;21-03-2017;18;;4;No;P6N;VESTA 650 LCD;8;NPVM;5292
PH 9465;S.A.I. PHASAK  650 VA LCD  USB+RJ;0;10;39,55;395,50;29,21;1;04-M/17-00391;01/04-M/17-00470;26-10-2017;12:42:37;26-10-2017;18;;4;No;P6N;VESTA 650 LCD;8;NPVM;PED2017A36C
PH 9465;S.A.I. PHASAK  650 VA LCD  USB+RJ;0;20;38,57;771,40;28,92;1;04-M/17-00510;01/04-M/17-00608;20-12-2017;17:00:06;20-12-2017;18;;4;No;P6N;VESTA 650 LCD;8;NPVM;PED2017A42C
PH 9465;S.A.I. PHASAK  650 VA LCD  USB+RJ;0;10;38,57;385,70;29,02;1;04-M/18-00105;01/04-M/18-00117;20-02-2018;9:29:11;20-02-2018;18;;4;No;P6N;VESTA 650 LCD;8;NPVM;PED2018A231C
PH 9465;S.A.I. PHASAK  650 VA LCD  USB+RJ;0;6;38,16;228,96;29,17;1;04-M/18-00474;01/04-M/18-00544;12-07-2018;16:42:16;12-07-2018;18;;4;No;P6N;VESTA 650 LCD;8;NPVM;PED2018A1086C
PH 9465;S.A.I. PHASAK  650 VA LCD  USB+RJ;0;5;39,59;197,95;29,74;1;04-M/18-00948;01/04-M/18-01063;18-12-2018;10:49:50;19-12-2018;18;;4;No;P6N;VESTA 650 LCD;8;NPVM;PED2018A1749C
PH 9465;S.A.I. PHASAK  650 VA LCD  USB+RJ;0;10;39,59;395,90;29,74;1;04-M/19-00030;01/04-M/19-00035;15-01-2019;9:58:29;15-01-2019;18;;4;No;P6N;VESTA 650 LCD;8;NPVM;PED2018A1809C
PH 9465;S.A.I. PHASAK  650 VA LCD  USB+RJ;0;8;39,66;317,28;29,74;3;04-M/19-00546;01/04-M/19-00617;30-05-2019;13:55:07;30-05-2019;18;;4;No;P6N;VESTA 650 LCD;8;NPVM;PED2019A727C
PH 9465;S.A.I. PHASAK  650 VA LCD  USB+RJ;0;2;34,95;69,90;30,32;3;04-M/19-01076;01/04-M/19-01215;22-10-2019;9:50:09;22-10-2019;18;;4;No;P6N;VESTA 650 LCD;8;NPVM;PED2019A1544C
